ID,Name,Age,Salary,Department,Years_of_Experience,Performance_Score
92382,Person_92382,70,27322,IT,35,3.68
92383,Person_92383,43,110704,HR,15,2.7
92384,Person_92384,47,69331,Sales,2,2.12
92385,Person_92385,79,65907,Marketing,2,2.5
92386,Person_92386,48,148191,Sales,11,3.46
92387,Person_92387,42,125653,Sales,37,1.55
92388,Person_92388,21,134828,Marketing,30,3.05
92389,Person_92389,29,142014,Sales,15,2.78
92390,Person_92390,74,34057,IT,34,3.23
92391,Person_92391,70,37360,IT,35,4.91
92392,Person_92392,78,78098,Sales,2,3.28
92393,Person_92393,36,30416,Sales,2,3.62
92394,Person_92394,72,71402,Finance,29,3.6
92395,Person_92395,73,123322,Sales,2,4.18
92396,Person_92396,26,137260,Sales,23,4.01
92397,Person_92397,42,131533,Finance,18,1.25
92398,Person_92398,71,113746,Sales,8,3.78
92399,Person_92399,65,144409,Finance,14,4.02
92400,Person_92400,64,108490,Sales,26,3.35
92401,Person_92401,58,61203,Finance,11,2.64
92402,Person_92402,68,78215,IT,31,3.31
92403,Person_92403,67,27030,Marketing,10,4.19
92404,Person_92404,70,66435,Marketing,33,4.05
92405,Person_92405,24,52590,Finance,13,3.16
92406,Person_92406,44,39157,IT,28,2.85
92407,Person_92407,65,103928,Sales,16,3.81
92408,Person_92408,64,24114,IT,27,1.12
92409,Person_92409,72,33084,Finance,12,3.73
92410,Person_92410,60,101399,IT,32,2.6
92411,Person_92411,23,114806,Sales,4,3.35
92412,Person_92412,52,109298,Marketing,24,2.45
92413,Person_92413,49,94690,Marketing,20,2.21
92414,Person_92414,31,135346,IT,6,2.31
92415,Person_92415,23,139820,IT,16,1.14
92416,Person_92416,66,26752,HR,16,2.46
92417,Person_92417,68,40823,Marketing,21,2.9
92418,Person_92418,35,68677,IT,29,2.39
92419,Person_92419,48,34754,Finance,18,3.73
92420,Person_92420,69,146496,IT,30,3.42
92421,Person_92421,33,115788,IT,18,3.68
92422,Person_92422,73,130264,HR,26,4.7
92423,Person_92423,20,74832,Finance,28,3.04
92424,Person_92424,48,44513,HR,28,2.35
92425,Person_92425,55,78450,Finance,15,1.67
92426,Person_92426,75,24646,Marketing,37,2.68
92427,Person_92427,79,65614,Marketing,15,2.17
92428,Person_92428,34,67776,Sales,35,1.4
92429,Person_92429,69,49018,Finance,22,2.77
92430,Person_92430,22,22737,IT,5,1.16
92431,Person_92431,70,109793,Marketing,7,2.17
92432,Person_92432,33,147520,Marketing,3,2.48
92433,Person_92433,34,139472,Marketing,10,1.63
92434,Person_92434,48,142054,IT,31,2.42
92435,Person_92435,33,106409,Finance,17,2.79
92436,Person_92436,74,32187,Sales,19,4.07
92437,Person_92437,38,137848,IT,39,2.06
92438,Person_92438,58,125822,Sales,30,4.2
92439,Person_92439,56,99531,Finance,25,4.1
92440,Person_92440,54,126365,Marketing,37,4.17
92441,Person_92441,58,125228,Finance,26,3.78
92442,Person_92442,70,97308,Finance,1,3.09
92443,Person_92443,27,42750,Finance,12,1.6
92444,Person_92444,49,108604,IT,25,4.01
92445,Person_92445,42,57927,Marketing,2,3.94
92446,Person_92446,70,121768,IT,25,4.7
92447,Person_92447,50,69374,Sales,26,2.01
92448,Person_92448,56,85256,Sales,37,4.3
92449,Person_92449,70,72636,HR,12,2.36
92450,Person_92450,54,30371,Marketing,13,2.3
92451,Person_92451,55,61296,Marketing,2,4.29
92452,Person_92452,55,105968,Sales,2,2.77
92453,Person_92453,72,79794,IT,4,2.14
92454,Person_92454,45,140178,Finance,38,4.22
92455,Person_92455,32,101839,IT,6,1.78
92456,Person_92456,25,70370,Marketing,15,2.01
92457,Person_92457,18,23833,Finance,33,2.88
92458,Person_92458,27,79872,Finance,14,3.15
92459,Person_92459,76,109700,HR,16,1.51
92460,Person_92460,52,84425,Sales,20,3.94
92461,Person_92461,71,145297,IT,20,2.33
92462,Person_92462,65,96241,HR,24,2.26
92463,Person_92463,50,90100,IT,2,2.93
92464,Person_92464,33,58201,IT,5,1.69
92465,Person_92465,31,38263,Marketing,23,2.58
92466,Person_92466,22,140378,Marketing,27,3.4
92467,Person_92467,33,106671,IT,11,2.59
92468,Person_92468,38,45469,Sales,6,1.98
92469,Person_92469,75,113918,IT,36,2.17
92470,Person_92470,74,140425,Sales,13,3.25
92471,Person_92471,28,139355,Finance,15,2.33
92472,Person_92472,67,80610,Marketing,20,3.83
92473,Person_92473,24,82352,Sales,5,1.95
92474,Person_92474,74,143071,IT,25,2.03
92475,Person_92475,25,26432,Finance,6,1.68
92476,Person_92476,34,126354,HR,0,3.08
92477,Person_92477,47,32742,Sales,12,2.76
92478,Person_92478,31,101511,HR,21,1.53
92479,Person_92479,66,109749,HR,25,1.04
92480,Person_92480,61,51494,Sales,8,1.48
92481,Person_92481,67,123264,Marketing,2,2.83
92482,Person_92482,50,135460,HR,14,2.64
92483,Person_92483,41,110764,Marketing,10,1.02
92484,Person_92484,24,128253,Finance,23,2.92
92485,Person_92485,55,85289,IT,12,2.6
92486,Person_92486,32,61613,HR,16,2.86
92487,Person_92487,67,148070,Sales,16,3.92
92488,Person_92488,60,38590,Finance,27,4.19
92489,Person_92489,42,43299,Finance,13,4.3
92490,Person_92490,78,145805,HR,39,4.63
92491,Person_92491,34,87119,Finance,27,3.2
92492,Person_92492,50,77406,IT,3,2.47
92493,Person_92493,19,31881,IT,26,1.1
92494,Person_92494,56,131231,Finance,13,4.51
92495,Person_92495,27,65827,Marketing,24,1.87
92496,Person_92496,31,139245,Marketing,37,3.89
92497,Person_92497,29,81646,HR,13,1.41
92498,Person_92498,34,98392,IT,32,4.64
92499,Person_92499,31,137794,HR,7,2.32
92500,Person_92500,68,75649,Sales,21,1.1
92501,Person_92501,27,144045,Finance,9,1.6
92502,Person_92502,73,39020,Marketing,36,2.43
92503,Person_92503,61,113079,HR,22,2.35
92504,Person_92504,56,80438,Sales,32,1.47
92505,Person_92505,57,32665,IT,12,2.34
92506,Person_92506,46,70612,Finance,4,2.37
92507,Person_92507,62,37522,Finance,37,3.97
92508,Person_92508,77,36079,IT,25,1.14
92509,Person_92509,23,146050,Sales,38,1.6
92510,Person_92510,57,59450,HR,25,1.82
92511,Person_92511,48,60033,Marketing,26,2.7
92512,Person_92512,54,111645,HR,18,1.5
92513,Person_92513,26,106484,Marketing,38,1.01
92514,Person_92514,75,128295,Sales,20,4.15
92515,Person_92515,60,96448,Marketing,11,1.69
92516,Person_92516,62,113147,IT,28,4.47
92517,Person_92517,50,132730,IT,11,4.28
92518,Person_92518,24,25904,HR,9,2.12
92519,Person_92519,55,39385,IT,33,2.1
92520,Person_92520,25,133771,Marketing,0,2.47
92521,Person_92521,51,118365,Finance,2,4.19
92522,Person_92522,34,113261,HR,35,1.62
92523,Person_92523,34,31549,Marketing,26,3.04
92524,Person_92524,47,93464,Marketing,38,2.14
92525,Person_92525,35,59981,Marketing,28,3.22
92526,Person_92526,70,54941,HR,36,1.87
92527,Person_92527,56,96176,IT,28,3.87
92528,Person_92528,32,53765,Sales,32,3.07
92529,Person_92529,62,137442,Marketing,39,3.73
92530,Person_92530,74,102744,IT,11,1.77
92531,Person_92531,37,67749,HR,26,3.48
92532,Person_92532,78,117463,Marketing,31,3.64
92533,Person_92533,42,31224,Marketing,24,4.1
92534,Person_92534,31,47205,Marketing,3,1.95
92535,Person_92535,44,53123,IT,39,2.98
92536,Person_92536,64,50310,IT,25,1.92
92537,Person_92537,52,125827,IT,3,4.68
92538,Person_92538,45,94673,Sales,2,1.4
92539,Person_92539,23,135778,Marketing,2,2.57
92540,Person_92540,58,66242,Marketing,1,1.44
92541,Person_92541,76,67726,Finance,37,3.48
92542,Person_92542,48,65816,IT,16,3.51
92543,Person_92543,31,63410,Finance,20,4.91
92544,Person_92544,78,81770,Sales,4,3.35
92545,Person_92545,33,101550,Sales,15,4.06
92546,Person_92546,66,114500,HR,7,2.2
92547,Person_92547,61,130687,Sales,29,3.16
92548,Person_92548,53,147390,IT,22,4.1
92549,Person_92549,22,77782,HR,1,4.12
92550,Person_92550,49,137589,Sales,16,4.19
92551,Person_92551,28,127590,Sales,29,3.14
92552,Person_92552,39,129952,Sales,39,1.63
92553,Person_92553,60,76671,Sales,7,3.52
92554,Person_92554,57,57173,HR,25,1.48
92555,Person_92555,45,130420,Sales,7,1.68
92556,Person_92556,67,108225,Marketing,5,3.96
92557,Person_92557,23,107270,Finance,23,2.78
92558,Person_92558,56,144659,HR,32,3.7
92559,Person_92559,23,117607,Sales,11,3.54
92560,Person_92560,63,126906,Sales,11,4.74
92561,Person_92561,37,98122,Sales,14,1.92
92562,Person_92562,55,139894,Finance,26,1.88
92563,Person_92563,21,26543,IT,16,4.92
92564,Person_92564,42,60316,Finance,4,1.37
92565,Person_92565,30,69662,Finance,3,3.76
92566,Person_92566,66,84205,Marketing,16,1.69
92567,Person_92567,29,79250,Marketing,37,3.22
92568,Person_92568,26,136219,Marketing,16,4.61
92569,Person_92569,76,61496,IT,28,1.46
92570,Person_92570,69,47204,HR,29,2.78
92571,Person_92571,20,30754,Finance,8,3.1
92572,Person_92572,49,28899,Marketing,29,2.4
92573,Person_92573,28,142058,Finance,2,1.19
92574,Person_92574,22,126055,Sales,5,3.75
92575,Person_92575,52,59354,HR,32,3.11
92576,Person_92576,66,109952,Finance,29,1.53
92577,Person_92577,41,112348,Marketing,21,4.07
92578,Person_92578,58,146293,IT,17,4.89
92579,Person_92579,23,118062,Marketing,6,3.42
92580,Person_92580,35,76124,Sales,11,1.32
92581,Person_92581,78,95147,Sales,30,1.02
92582,Person_92582,55,125022,Finance,29,4.85
92583,Person_92583,23,96695,Marketing,12,2.72
92584,Person_92584,39,72806,Sales,19,4.35
92585,Person_92585,59,57399,Finance,18,4.55
92586,Person_92586,60,117869,Sales,1,2.4
92587,Person_92587,31,122333,IT,3,4.91
92588,Person_92588,29,125484,Sales,5,2.15
92589,Person_92589,42,84265,Marketing,2,1.5
92590,Person_92590,37,43232,Finance,32,3.14
92591,Person_92591,35,58258,Marketing,11,4.16
92592,Person_92592,41,96548,Finance,23,4.3
92593,Person_92593,71,44417,Marketing,9,3.63
92594,Person_92594,32,87692,Sales,11,1.97
92595,Person_92595,48,35870,Finance,34,2.96
92596,Person_92596,59,94542,IT,36,1.93
92597,Person_92597,18,75658,Sales,29,2.74
92598,Person_92598,32,57364,Marketing,18,2.34
92599,Person_92599,71,102055,Marketing,17,4.01
92600,Person_92600,51,21074,HR,26,1.15
92601,Person_92601,69,63725,HR,27,1.71
92602,Person_92602,19,40843,HR,6,4.57
92603,Person_92603,53,112708,HR,38,2.17
92604,Person_92604,40,77424,Finance,29,2.93
92605,Person_92605,41,126666,HR,38,1.95
92606,Person_92606,63,42229,Sales,30,4.53
92607,Person_92607,49,80600,HR,31,3.71
92608,Person_92608,68,107339,IT,4,1.6
92609,Person_92609,63,78816,Sales,30,4.82
92610,Person_92610,30,118992,Marketing,9,2.31
92611,Person_92611,50,119622,Finance,3,2.47
92612,Person_92612,59,40683,HR,4,1.37
92613,Person_92613,31,46487,Finance,28,3.79
92614,Person_92614,34,49725,IT,29,1.46
92615,Person_92615,75,146684,Marketing,5,2.72
92616,Person_92616,33,69487,IT,2,3.97
92617,Person_92617,49,94475,Marketing,35,2.56
92618,Person_92618,32,84321,Sales,8,4.17
92619,Person_92619,60,25682,Sales,19,2.88
92620,Person_92620,72,106862,HR,5,1.74
92621,Person_92621,48,111949,HR,39,2.44
92622,Person_92622,29,90535,Sales,24,1.72
92623,Person_92623,50,86949,IT,28,2.22
92624,Person_92624,20,112346,Finance,34,1.42
92625,Person_92625,28,41621,Marketing,35,3.49
92626,Person_92626,70,75397,Marketing,31,1.21
92627,Person_92627,60,124708,Finance,9,4.11
92628,Person_92628,22,104301,IT,1,4.64
92629,Person_92629,64,55651,Marketing,26,4.92
92630,Person_92630,44,47246,Sales,36,3.83
92631,Person_92631,69,24482,Sales,25,4.34
92632,Person_92632,73,22847,Finance,23,3.07
92633,Person_92633,33,100599,HR,37,4.94
92634,Person_92634,52,53906,Marketing,20,1.31
92635,Person_92635,57,73053,HR,31,2.15
92636,Person_92636,33,46071,Marketing,37,4.18
92637,Person_92637,33,114493,Marketing,2,3.39
92638,Person_92638,39,93520,HR,23,4.49
92639,Person_92639,21,136875,Sales,36,1.5
92640,Person_92640,75,110712,Finance,6,2.77
92641,Person_92641,49,48081,Finance,28,3.85
92642,Person_92642,44,110577,Finance,35,1.46
92643,Person_92643,32,101809,Marketing,0,4.58
92644,Person_92644,36,140412,Marketing,2,1.92
92645,Person_92645,43,44878,IT,6,1.89
92646,Person_92646,32,66142,Marketing,1,1.49
92647,Person_92647,62,68555,IT,9,3.27
92648,Person_92648,77,110004,Marketing,3,2.74
92649,Person_92649,27,83407,HR,11,1.11
92650,Person_92650,51,82273,Finance,28,3.53
92651,Person_92651,55,147263,IT,39,1.21
92652,Person_92652,66,46973,Finance,3,2.5
92653,Person_92653,43,129740,Finance,8,4.63
92654,Person_92654,25,75986,Finance,8,4.73
92655,Person_92655,33,37972,Marketing,12,2.5
92656,Person_92656,46,66702,Sales,31,3.84
92657,Person_92657,49,143643,Marketing,24,1.31
92658,Person_92658,38,149912,Finance,16,3.04
92659,Person_92659,49,82107,Sales,32,2.61
92660,Person_92660,62,34168,Finance,30,3.45
92661,Person_92661,72,54278,Marketing,39,2.38
92662,Person_92662,77,107357,HR,30,2.61
92663,Person_92663,29,39996,Sales,4,4.97
92664,Person_92664,65,23004,Sales,13,1.3
92665,Person_92665,56,49819,Finance,22,4.23
92666,Person_92666,76,84903,Marketing,28,3.59
92667,Person_92667,27,86221,Finance,8,4.73
92668,Person_92668,23,51774,HR,19,3.04
92669,Person_92669,54,118288,HR,1,4.06
92670,Person_92670,35,30561,HR,12,1.9
92671,Person_92671,65,98141,Marketing,5,1.54
92672,Person_92672,48,63793,HR,27,4.04
92673,Person_92673,52,117206,IT,17,4.85
92674,Person_92674,20,100468,Marketing,12,2.37
92675,Person_92675,22,124868,Marketing,20,3.88
92676,Person_92676,51,24069,Finance,23,3.4
92677,Person_92677,76,47221,Sales,26,4.44
92678,Person_92678,50,26301,Marketing,32,3.5
92679,Person_92679,53,80754,Finance,18,3.43
92680,Person_92680,27,43316,IT,2,1.68
92681,Person_92681,62,53101,IT,15,2.19
92682,Person_92682,20,124076,Marketing,26,2.54
92683,Person_92683,28,108674,Marketing,18,4.72
92684,Person_92684,20,69426,Sales,2,1.29
92685,Person_92685,45,75299,IT,24,3.88
92686,Person_92686,59,41741,Marketing,3,4.91
92687,Person_92687,76,58036,Marketing,24,3.96
92688,Person_92688,71,98999,Marketing,19,3.24
92689,Person_92689,45,107145,Marketing,38,1.99
92690,Person_92690,26,139340,Sales,20,2.72
92691,Person_92691,43,48428,Marketing,30,1.77
92692,Person_92692,46,51637,Marketing,21,3.8
92693,Person_92693,27,131574,Marketing,38,3.77
92694,Person_92694,44,51280,HR,2,1.96
92695,Person_92695,62,45135,IT,28,4.98
92696,Person_92696,79,31024,HR,10,1.67
92697,Person_92697,49,108467,Finance,20,4.87
92698,Person_92698,35,146623,Marketing,37,3.05
92699,Person_92699,70,68871,Finance,11,4.53
92700,Person_92700,35,143057,Finance,17,3.32
92701,Person_92701,39,23176,HR,7,3.51
92702,Person_92702,34,51869,Sales,36,3.19
92703,Person_92703,66,105181,IT,23,1.89
92704,Person_92704,42,136110,Finance,22,4.28
92705,Person_92705,43,97737,IT,19,1.71
92706,Person_92706,22,132650,Marketing,39,1.25
92707,Person_92707,26,36420,Marketing,34,2.97
92708,Person_92708,61,30215,Marketing,29,4.33
92709,Person_92709,61,36579,IT,29,2.35
92710,Person_92710,41,59801,Finance,35,3.6
92711,Person_92711,74,103237,Sales,31,3.48
92712,Person_92712,74,57456,IT,26,2.89
92713,Person_92713,73,82908,Sales,33,2.68
92714,Person_92714,68,28636,IT,31,1.02
92715,Person_92715,24,21372,Sales,1,4.44
92716,Person_92716,37,141061,Sales,2,2.47
92717,Person_92717,73,71982,HR,17,4.46
92718,Person_92718,72,145595,HR,3,1.21
92719,Person_92719,61,129654,HR,6,2.94
92720,Person_92720,58,68706,Marketing,29,3.68
92721,Person_92721,25,65588,IT,37,2.97
92722,Person_92722,79,60732,IT,17,3.09
92723,Person_92723,36,47324,Sales,9,2.43
92724,Person_92724,70,98095,IT,8,1.25
92725,Person_92725,52,127818,Finance,5,4.28
92726,Person_92726,60,64183,Finance,34,2.97
92727,Person_92727,61,146712,HR,31,4.2
92728,Person_92728,42,144661,HR,0,3.5
92729,Person_92729,34,69119,Finance,39,3.84
92730,Person_92730,56,72766,Sales,25,3.92
92731,Person_92731,42,117505,HR,12,1.05
92732,Person_92732,52,28532,Sales,6,3.82
92733,Person_92733,56,76332,Finance,7,4.43
92734,Person_92734,56,52536,IT,26,4.7
92735,Person_92735,76,45714,Sales,8,4.67
92736,Person_92736,63,28453,HR,0,2.99
92737,Person_92737,19,41205,Marketing,0,3.19
92738,Person_92738,33,90222,Finance,30,3.59
92739,Person_92739,70,139850,Marketing,0,4.39
92740,Person_92740,59,93809,Finance,37,2.06
92741,Person_92741,31,73726,IT,27,3.46
92742,Person_92742,46,73682,HR,32,2.11
92743,Person_92743,56,75370,Marketing,31,1.12
92744,Person_92744,19,118136,Sales,16,1.01
92745,Person_92745,75,75720,Finance,13,3.27
92746,Person_92746,27,46712,Marketing,25,3.57
92747,Person_92747,19,80625,HR,28,3.16
92748,Person_92748,44,67778,HR,6,4.68
92749,Person_92749,30,135816,Finance,34,1.11
92750,Person_92750,71,129611,IT,20,1.47
92751,Person_92751,19,136749,Sales,25,4.19
92752,Person_92752,59,38924,Sales,12,2.88
92753,Person_92753,31,130007,HR,31,3.02
92754,Person_92754,34,145651,Finance,8,2.2
92755,Person_92755,68,26969,HR,23,3.5
92756,Person_92756,61,42954,Marketing,38,3.08
92757,Person_92757,66,82906,Marketing,13,1.49
92758,Person_92758,55,20182,Marketing,10,2.74
92759,Person_92759,53,94020,Finance,21,2.85
92760,Person_92760,51,37569,Marketing,7,3.67
92761,Person_92761,46,147206,Finance,1,1.34
92762,Person_92762,64,74189,Marketing,15,1.06
92763,Person_92763,77,90575,Marketing,16,1.16
92764,Person_92764,40,115449,Finance,10,4.54
92765,Person_92765,40,114119,Finance,12,3.55
92766,Person_92766,73,91699,Finance,15,1.77
92767,Person_92767,33,133065,Finance,16,3.71
92768,Person_92768,61,109082,Finance,32,2.68
92769,Person_92769,77,140903,Finance,25,2.11
92770,Person_92770,24,141578,Sales,3,3.01
92771,Person_92771,62,103903,IT,30,3.03
92772,Person_92772,18,87222,Marketing,39,3.75
92773,Person_92773,36,102482,HR,22,1.72
92774,Person_92774,62,26498,Finance,20,4.71
92775,Person_92775,50,100523,IT,32,4.9
92776,Person_92776,51,73170,Finance,2,2.38
92777,Person_92777,18,49311,HR,38,4.46
92778,Person_92778,29,145698,Marketing,35,1.38
92779,Person_92779,42,143398,HR,20,1.6
92780,Person_92780,40,117956,Marketing,39,3.76
92781,Person_92781,42,46603,HR,8,3.31
92782,Person_92782,48,29235,Sales,35,3.05
92783,Person_92783,41,107289,Sales,26,2.79
92784,Person_92784,27,84727,IT,26,3.38
92785,Person_92785,19,77529,Finance,38,3.14
92786,Person_92786,50,107384,Sales,4,4.19
92787,Person_92787,54,52530,Finance,0,1.7
92788,Person_92788,40,147514,IT,35,2.95
92789,Person_92789,19,136940,Marketing,18,4.06
92790,Person_92790,21,99189,HR,13,4.72
92791,Person_92791,40,21443,Marketing,8,2.47
92792,Person_92792,78,124891,Marketing,19,4.51
92793,Person_92793,63,101652,Finance,23,4.8
92794,Person_92794,58,33846,Marketing,22,2.47
92795,Person_92795,55,126451,Sales,15,2.03
92796,Person_92796,40,48415,Sales,38,2.82
92797,Person_92797,73,24509,Marketing,6,2.18
92798,Person_92798,29,131863,Sales,20,1.82
92799,Person_92799,61,66588,HR,26,2.93
92800,Person_92800,41,108189,Sales,1,4.43
92801,Person_92801,46,132082,Finance,35,4.39
92802,Person_92802,58,88314,Marketing,1,3.51
92803,Person_92803,45,128326,IT,4,4.11
92804,Person_92804,79,52108,Sales,12,1.89
92805,Person_92805,32,40082,Sales,25,1.52
92806,Person_92806,79,60001,Sales,14,4.61
92807,Person_92807,27,85383,HR,9,2.15
92808,Person_92808,51,145217,IT,28,2.99
92809,Person_92809,46,82344,Sales,16,1.11
92810,Person_92810,48,99060,Sales,21,3.36
92811,Person_92811,40,108403,HR,12,2.23
92812,Person_92812,35,96907,HR,36,1.32
92813,Person_92813,24,120719,Sales,14,4.68
92814,Person_92814,44,140312,Sales,20,4.29
92815,Person_92815,26,144487,Sales,17,1.45
92816,Person_92816,37,142801,Sales,21,1.07
92817,Person_92817,77,139508,IT,23,4.16
92818,Person_92818,70,42095,Marketing,37,3.95
92819,Person_92819,38,96288,Marketing,23,1.85
92820,Person_92820,45,65313,Finance,14,3.01
92821,Person_92821,67,56804,HR,39,3.3
92822,Person_92822,78,43586,Marketing,15,4.63
92823,Person_92823,20,38505,Sales,3,4.25
92824,Person_92824,62,135628,Sales,27,4.19
92825,Person_92825,27,67113,IT,35,4.4
92826,Person_92826,34,132830,HR,11,2.5
92827,Person_92827,52,143417,Marketing,11,2.29
92828,Person_92828,38,80110,IT,31,2.16
92829,Person_92829,26,61456,IT,38,2.88
92830,Person_92830,34,37766,HR,17,4.12
92831,Person_92831,49,20358,Sales,23,3.59
92832,Person_92832,65,105762,Sales,23,1.87
92833,Person_92833,55,66286,HR,2,2.08
92834,Person_92834,45,122061,IT,4,2.72
92835,Person_92835,35,104349,Sales,11,4.3
92836,Person_92836,77,110022,HR,13,3.88
92837,Person_92837,23,114052,Sales,24,1.52
92838,Person_92838,75,117511,IT,14,1.1
92839,Person_92839,23,146671,Sales,24,4.87
92840,Person_92840,34,149713,Marketing,32,4.04
92841,Person_92841,70,107611,Finance,33,3.63
92842,Person_92842,27,87926,HR,37,3.79
92843,Person_92843,19,54962,Marketing,11,3.85
92844,Person_92844,50,25897,HR,21,2.74
92845,Person_92845,60,82723,Sales,18,2.51
92846,Person_92846,42,20608,Finance,23,3.7
92847,Person_92847,55,108486,IT,33,2.32
92848,Person_92848,18,94828,IT,14,3.56
92849,Person_92849,33,77674,HR,20,4.18
92850,Person_92850,43,40010,Sales,13,3.12
92851,Person_92851,58,47847,IT,30,1.05
92852,Person_92852,29,26108,Finance,9,3.44
92853,Person_92853,26,74369,Finance,3,2.57
92854,Person_92854,30,94276,Marketing,28,1.82
92855,Person_92855,24,61940,IT,28,1.91
92856,Person_92856,74,126983,Sales,16,1.17
92857,Person_92857,18,96914,Finance,5,1.24
92858,Person_92858,48,49713,IT,25,4.12
92859,Person_92859,78,148284,Marketing,4,3.44
92860,Person_92860,52,49917,Marketing,24,2.02
92861,Person_92861,41,52173,IT,37,4.48
92862,Person_92862,20,38609,HR,39,2.82
92863,Person_92863,73,91568,IT,35,2.75
